at,score,content
2020-10-24 22:14:46,5,とても役に立ちます。
2020-10-24 04:23:01,1,交通マナーを守れるのか？ また、事故等の保証は、どうか？
2020-10-23 14:31:45,5,最高のドライバーさんが来てくれました。 またもう一度、いや何度でもご一緒したいです。
2020-10-23 09:17:18,5,なれると使いやすいです
2020-10-23 01:00:00,1,アプリ使いにくく、お勧めしません！家で留守してる子供に注文して仕事してたら、まさかの決済出来てないのに、配達予定時間出てるし、決済出来てない事を知らせてくれないまま、何時間も待ってた。。最悪のサービス！
2020-10-22 07:23:54,1,何度もプロモーション詐欺をされます。割引されますという表示が出てそこから注文しているにも関わらず、毎回適用されず結局満額支払っています。条件は満たしているのに、です。Uber関係の割引きは本当にわかりづらい。
2020-10-21 06:52:10,4,タクシーだけの利用です。それ以外対応のない地域なので。いちいち電話して待たされたり行き先言わなくてもいいのは助かります。
2020-10-20 06:18:20,3,予約はエラーになったが当日はスピーディーに配車してもらえて助かった。 やはりいくつものタクシー会社にかけて断わられるという手間が無いのは嬉しい。
2020-10-19 00:23:33,3,助かります❗
2020-10-18 15:16:28,5,Everybody so kindly
2020-10-17 13:13:37,2,画面の操作がわかりづらい
2020-10-17 01:25:24,1,確認画面とかないのでしょうか？ 実際に依頼する前に、アプリの動きを確かめようと動かしてみたら、いきなりマッチングを始め、配車手配がされました。 実際に利用するルートだったので事なきを得ましたが、出発前に慌てました。 手配前にルートや金額などの確認画面がなかったように思います。見落としでないのであれば、実装してほしいです。
2020-10-16 14:40:44,1,高い
2020-10-14 16:02:38,4,配車が楽チンでした。
2020-10-14 10:24:08,5,、。
2020-10-14 04:25:36,5,アプリが使いやすい。 タクシー手配時、乗車後目的地到着まですべて位置を表示してくれるのでわかりやすい。 また手配時も乗車料金以外かからないので、料金もわかりやすい。
2020-10-12 03:32:04,3,良い時と気が利かない時が１割引くタクシーと引かないタクシーもありますがどっち?
2020-10-10 23:25:15,5,スマホのアプリで手配してからタクシー到着まで２分！ 日曜日で道路が空いてたのもあるかもしれないが、便利すぎる！ 玄関で靴を履きながら手配してエレベーターで下に降りて道路に出たら、ちょうど到着するという！ 優秀！
2020-10-08 15:29:28,5,すごく感じの良い運転手さんでした 楽しい気持ちになったよ
2020-10-08 01:04:33,1,No customer service to speak of. Extremely bad company
2020-10-06 14:51:37,5,良かった
2020-10-01 08:57:21,4,いろいろ勝つようできています
2020-09-30 11:51:37,1,割引されず、問い合わせたところ、次回の利用で自動的に引かれるとのことでしたが、 またもやわり引かれず
2020-09-30 09:40:18,5,方便使用
2020-09-28 01:36:56,5,気持ちの良い対応でした。
2020-09-27 08:47:36,5,配車が早くて良いです
2020-09-26 02:33:37,3,mkはよかった
2020-09-25 09:07:05,5,分かりやすい。
2020-09-25 00:04:50,5,まだ、登録して無いから、今は、不安だな?
2020-09-24 21:16:59,5,便利だった。
2020-09-24 13:42:48,3,もう少し簡単にしてほしい 目の前を何台ものウーバータクシーが通過して行き…配車システムはどうなってる❔
2020-09-18 12:38:27,2,マッチングするとき。 近くのタクシー（３分）から５分に変わり，地図的に遠いタクシーを寄越してきたため，朝の渋滞と重なり大迷惑。近い所のタクシーを配車すりゃいいのに，わざわざ遠い場所のタクシーを配車するシステム鬱陶しい。
2020-09-18 09:12:52,1,出発地、目的地が地図上でピンで示しているにも関わらず、ズレます。障害者割引は使えません。米国ではまともに機能していましたが、日本ではまだまだなようです。
2020-09-15 04:36:11,4,便利
2020-09-14 00:52:23,1,アプリは落ちる、金額があとで変わる、プロモーションコードが適用されているのに割日にならない、など改善すべき点の嵐。
2020-09-13 12:31:31,4,使用は良好だが、乗車しなかった配車が請求される。
2020-09-10 22:15:34,5,提携先が増えるとより良いですね。
2020-09-10 00:59:14,2,タクシー側からキャンセルされたのに、キャンセル料が発生している。 キャンセル料について、クレジット払いしかできない。 設定されたタクシーが動かず、到着時間が大きく遅れる、または、再度設定が発生する。
2020-09-09 03:32:44,5,ドライバーが必ずメッセージを見て下さり返信してくれます。 毎回快適です。
2020-09-02 11:28:43,1,使いにくいだけでなく悪意すら感じるアプリ。配達員が現金受付を停止していても、uverに言わせるとバグだそうだが、勝手に現金を受けさせてくる。そして改善する気もなく放置。 なぜこんなトラブルが起こるのかと言えばUberの利益になるからだ。現金での注文も受け付けられるから。 金のために配達員を混乱させ、客に対しても迷惑をかける。これからUberのやり方である。こんな悪質な企業は直ぐに淘汰されるだろう。
2020-08-31 07:47:14,5,Good
2020-08-17 13:29:05,5,価格サービスとも満足しています。
2020-08-06 08:52:53,1,フリーズで使えない　
2020-08-04 16:40:00,1,守口、門真は全然車居ないよ
2020-08-02 02:40:40,1,機種変更したら最初の電話番号入力でバグって固まる。
2020-08-01 04:38:38,5,日本、〒557-0052 大阪府大阪市西成区潮路１丁目９
2020-07-25 15:17:46,5,とても使いやすく使い勝手がいい
2020-07-24 22:38:25,1,No tomó lugar bien.
2020-07-18 06:38:13,1,メール、メッセージを送ってくるも一方的で返信の仕方がわからなかった。アンインストールします。
2020-07-15 00:01:57,1,詐欺られました。タクシーを予約して待っていたのですが、キャンセルされてキャンセル料取られました。ウーバーに問い合わせしても、しょうがないとのことです。 被害を受けたら泣き寝入りしないといけません。 お金は戻りませんので、他の配車アプリを取得するのをおすすめします。地域によっては対応が悪いので仕方がないと、サービス利用者はただの金づるらしいです。 タクシーを頼む→ドライバーがキャンセルをする→キャンセル料をとるを繰り返して利益を取ると言う形らしいです。 タクシー運転手選べない事をいいことにやりたい放題です。しかも、しつこいぐらい金払えという連絡がきます。泣き寝入りをしたくないないなら、他の配車アプリいっぱいありますので、そちらをダウンロードしてください。
2020-07-14 05:01:19,1,そもそも配車出来ない。ならチラシをポスティングしないでくれ
2020-07-08 23:51:50,1,PCでアカウント登録した後にアプリで認証できません！
2020-07-05 10:53:17,1,使用前の登録すら出来ず、使い物になりません。星一つの価値もありません。 ウーバー自体が中間搾取するだけの、日本のパソナ同様の無責任企業なのでこうなのだと思います。
2020-07-05 00:46:23,1,クレジットカードを登録して一度は使えるが、二度目からはずっと使えない 何度問い合わせても直してくれないので★１
2020-07-03 21:02:25,1,アプリインストールして、起動して電話入力のところで入力出来ず・・・使えません
2020-06-29 09:52:26,4,便利性がある
2020-06-21 16:50:22,3,E bom. Porém Deveria ter como escolher o sexo do motorista.
2020-06-13 02:56:34,1,どうやっても最初の電話番号がバグって入力出来ません、こちらはXperia xz3です。xperformanceでは問題無かったです。
2020-05-15 10:45:44,1,初回のオーダーコードが全く送られてこない始末。 使う気にならん
2020-05-11 09:59:02,1,グズアプリ
2020-05-08 05:00:01,1,サポートに連絡してもテンプレしか来なく、2回目には返事がこなくなりました。
2020-04-23 04:28:06,4,あかさたなさばしけうたぬやねひぬゆあおあかかすひにつまゆなにゆねはほらや「やつなつあかさかたちちにまちいぅいたなつみたぬてみてなにやま」りんゆをみやまよ「やまやまえけひらねきさふにゅ 、り 、んよりゃふへふへららんよわ、やらよら、るあけさはらみゆ、を、。ゆ９ゅら！らりり「ろてのやんやろゆれ‼️
2020-04-20 07:28:15,1,首都圏にも関わらず、バカ高いハイヤーしか予約出来ないとか、普通に電話で配車して貰うか、流しのタクシーを拾った方が早いし安上がり。 都市部向けなのか分からないが、このアプリの利便性は感じられない。
2020-04-16 19:26:36,3,宜しく
2020-04-16 16:43:44,3,まだ始めたばかりでわからないことが多くありますが、私のどのようなところが配達レベルを下げているのか具体的にクレームがあったことを教えていただけたら、今後の反省点も分かりますし、頑張りにもつながります
2020-04-11 04:45:41,2,クーポンコードとか間違いをすればいいといった、わかりにくさがあります
2020-04-09 13:53:22,5,乗せて頂いた時間は、安心で快適な時間でした。車を探したり、長い時間待つこともなく、また利用したいです。あて
2020-04-06 06:01:21,1,初回のSMSが届かない。利用させるつもりがないのだろうか。
2020-03-29 03:49:37,5,とても良かったです！ 割引ぜひ使ってください ｢iquf7n｣
2020-03-28 22:33:22,1,プロモコードでダウンロードさせて数増やしてるだけオワコン。製作側性格悪すぎw 朝から位置ピンどこを指しても「乗車できません」の表示と戦ってイライラするし。やっと福岡で使えたんですけど行き先伝えて、大体の運転手さん、メーターすぐ押すのに何で押さないの？結局プロモ使えないし。運転手の評価は乗ってからでは遅すぎる乗る前からちゃんと運転手査定して、誰も彼も平等に同じようなマニュアルで仕事してください。星すらあげたくない。気持ちです 朝から嫌な思いばかりさせられた 同じ人がでないようにしてください。
2020-03-25 11:34:42,1,意見や要望を伝えるすべがない。あわててキャンセルしたのはいいが、キャンセルになっていない。悪徳商法である。ハガキに初回無料と書いてあることさえ無視して、いきなり金額が書かれて返信が来た。当然のようにだます。悪徳業者である。
2020-03-23 01:29:46,5,いいね
2020-03-21 21:14:08,5,便利です！1500円オフクーポン｢di0kfm｣
2020-03-21 04:41:33,5,とても親切にしていただいてありがとうございました
2020-03-20 10:23:23,5,アメリカに滞在していた時にお世話になりました。とてもいいシステムのアプリです。日本でもメジャーになってほしい。
2020-03-15 02:44:14,1,メールにプロモーションコード送ってくるくせに使えない エラーになる アプリの出来とサーバーがイマイチな気がする movの方が圧倒的に使いやすいし運転手にもこちらにも見リットのある機能が備わっている
2020-03-14 00:55:02,4,クーポンも付いててサイコーです ただ、もう少しGPSの精度が良くなると助かります…
2020-03-07 07:41:18,5,運転が上手く スイスイ走ってくれました
2020-03-07 01:52:04,1,タクシーを配車したところ、到着予定時刻になっても現れず、drへの問合せも返信はなし、その後数分して先方より一方的にキャンセルされ挙句にキャンセル料を請求される。 サポートもなく、電話問合先も存在しない、メール問合せも無視されており、非常に悪徳。シンプルに詐偽。
2020-03-06 05:30:07,1,単純に中心地なのに使えない クレジット情報だけ取られた感じ
2020-03-05 14:51:48,1,マッチングした運転手にキャンセルされたのに、こっちにキャンセル料払えとか言われたんですけど？？？
2020-03-01 12:06:55,1,分かりにくい。もう使わない。
2020-03-01 01:20:20,5,人あたりのエエ気さく（怒ると怖そう）なドライバーさんで、快適な車内でした。 機会があればまたお願いします。
2020-02-29 13:13:15,1,全く使えない！立ち上げてすぐフリーズ。アンインストールして入れ直しても同じ。最新スマホでこれならクソアプリ！
2020-02-29 02:50:11,1,呼んでもタクシー来ないし、途中でアプリ終了したのに呼び続けて、キャンセルしたらキャンセル料取られました。
2020-02-25 11:31:57,5,vk6lhb でアメリカで使用できる＄15の割引受けられます。すぐに呼べ、タクシーより安くてとても便利です。
2020-02-25 05:24:01,5,ロサンゼルスでuberが使えました！
2020-02-25 01:41:56,2,使い勝手が悪い。 元々アメリカで使うためにこのアプリを入れていたので、自動的に日本でも使えるようになったのかと喜んでいたが、アプリの中身は別物と言っていいくらいに使いにくい。 特に ・翻訳が不十分なのか、料金等を調べるだけのつもりがタクシーの配車までしてしまう。不必要に予約キャンセルをしてしまった。 ・GooglePayも支払い方法として使えるように書かれているが、それだと配車が出来ない。乗車位置を指定しているのにしていないことになっている？ そもそも京都は他のアプリと比べて台数が少ないようにも思う。
2020-02-24 05:51:41,5,タクシーの検索時間、到着時間もスムーズで、乗車から到着まで、快適に移動できました。
2020-02-24 05:05:10,5,運転手がピックアップ地点間違えてたので、電話で場所を修正後にピックアップ地点まで来たのだが目の前を通りすぎていった。 更にドライバーから一方的にキャンセルされ、カード決済でキャンセル料引かれる。 こんなシステム最低ですよね？ 最初はドライバーにムカついたんだけど、一番駄目なのは、こんな仕組みがなければ成り立たないアプリです。
2020-02-23 16:27:37,1,非常に不親切かつ、フランス語を話せない人を見下した感じで非常に不愉快であった。
2020-02-23 01:49:40,1,存在すべきでない形態で運営されているサービス。欧州のように法的に規制されるべき。
2020-02-18 06:10:31,1,初回無料の券をもらってそれを使って無料で乗る計画だったが、配車の過程でプロモーションコードの入力をする画面が出なかったので、単にタクシー料金で乗ることになってしまった。無料クーポンは一回乗った人なので今後も利用できない。
2020-02-17 11:07:39,1,リクエストから５分たってキャンセルあっちからされて５００円って 待たせてから５分ならわかるが なんてシステム タクシー会社にしか利益なし
2020-02-14 23:16:27,5,便利グッズです。
2020-02-06 08:09:18,5,大変、親切丁寧な方で又、利用します‼️
2020-02-04 06:13:39,5,初めて利用しました。乗車降車ともにスムーズにできました。カード払いの精算でしたがプロモーションコードの割引も正しくなされていました。運転手さんからUberの現状を教えていただき大変参考になりました。また機会があれば利用したいと思いました。
2020-02-03 20:35:01,5,良いね
2020-02-03 20:06:16,1,アプリが開けない
2020-02-01 10:41:06,1,"Be d Rd that,k..np we Qaeaaa"
2020-01-26 01:18:22,1,全然ダメです。不正扱いされるし対応もクソ。プロモーションコードを使えなくするし、最悪のアプリです。なので他のタクシーアプリを入れました。
2020-01-24 12:31:54,1,まともに起動しないので
2020-01-23 05:15:50,5,快適で良かったです。
2020-01-22 15:06:54,1,使えない。 普通に走ってるタクシーを拾った方が早い。
2020-01-22 13:46:53,1,登録の前にフリーズ。意味ない！
2020-01-22 11:43:33,1,呼んで配車手配できてるのにマップ上で全く動かない。電話も無視。急いでたので、挙げ句、キャンセルしたがキャンセル料500円。リクエストで返金できても、対応次第で詐欺になるのでは？ 時間通りに来れなければ、逆にドライバーにペナルティが普通。ちゃんと来てくれれば便利。
2020-01-22 09:14:15,1,普通に電話した方がストレスなくていい。 マッチングまでの時間があてにならない。 来たと思ったらそのままどっかに行ったり勝手にキャンセルされたり、挙句には本人確認もせずに知らんやつ乗せて金だけ取ろうとしたり、詐欺かと思った。 トラブル3度目なんでスリーアウトで終了です。
2020-01-21 13:05:11,2,登録及び操作方法が分かりにくい、
2020-01-20 02:35:29,1,アプリのウォレットにチャージができないバグがあります。オートフィルもエラーになります。エラーが発生する動画まで撮って送り、1ヶ月ほど前から問い合わせをしていますがレスもありません。利用金額に対しての5%のキャッシュバック分が機会損失になっています。早急のバグ修整をお願いします。
2020-01-19 10:19:51,5,今回初めて利用しました。 ドライバーの方も、空調管理の事等極め細やかな対応で、とても良かったです。 又是非利用したいと思います。 お得に使えるクーポン2000円分→6q5vze
2020-01-19 07:51:44,1,そもそも登録する時に電話番号でフリーズ、新規登録するにも割引コード入れる場所が出ないので呼んで普通に乗ると後からのコード入力は無効、とにかく不親切の極みのアプリです。
2020-01-14 07:00:45,5,親切でした。
2020-01-12 09:45:03,1,プロモーションコードを貰ったのに入れるところがない！ どうやったら入れられるの？ わかりにくい！！
2020-01-12 07:20:46,1,インスト後試しにマップ上をいじってたらいきなり配車がスタート。慌ててキャンセルしようとしたが、キャンセルの方法が分かりづらく全然出来ない。仕方なく配車指定位置まで自転車で出かけ運転手にその旨伝えキャンセルを申し出るが「私からは出来ません、お客様の方でして下さい」と言われるが、どこをどう触ってもキャンセルの方法がわからない。運転手は「こうしてる時間が無駄なんです」と、切れ気味。そちらからは出来ないのか再度訪ねると「私がするとお客様に¥500かかりますが良いですか？」と言われたので「どうぞして下さい」と、その場でキャンセルを申し出る。しかし、帰宅すると再度配車がスタートしていたので運転手に通話ボタンでキャンセル済みを伝えると「わかりました、キャンセルは私でしておきます」と快く処理してもらう。ところが又々配車がスタートしていて、もううんざり。通話ボタンで事情を伝え、アプリ内を必死で探すとやっとキャンセル方法が見つかりキャンセル出来たが¥500はしっかり取られた。その夜肝心の配車リクエストをしたが今度は何度やっても配車されない。運転手も使い方をよく知らないし対応が不親切の極み。もう使わない。
2020-01-12 01:41:33,5,快適でした
2020-01-11 06:01:36,1,タクシーを呼んだのかどうかめちゃくちゃ確認がわかりづらく 呼べてないと思い他のタクシーに乗ったら すでに呼んだことになって手配料とか取られる形になってる
2020-01-10 10:16:11,1,自分の子供（23才）が使いました。 前回と同様プロモーションコードを使っての乗車でした。 乗車の時に名前を聞かれたので問題無いかと思ってたら、下車時に全額請求されました。 その事で子供がUber側に問い合わせると、プロモーションコード使用後の（値引き後）領収書を発行するとの回答。 そんな領収書発行して意味あるのか？と笑い、でもベンチャー企業とはそんなものだよ、、と話ながら子供は笑ってました。 端末のシステム的にも問題ありますが、クレーム処理もお粗末です。 メールでの先方とやりとりしましたが、途中から返信こないとの事。 メールでのクレーム処理を表示してますが、期待出来ません。 スマホからタクシーを呼べるのは良いと思いますが、悪いところをいかに無くしていくかで良いところが増えます。 残念ですね。
2020-01-09 23:01:05,1,アプリをインストールして必ず電話番号の入力画面で固まる。登録ができないのはありえないが、ここ何ヶ月も騒がれているのに改善されない。サービス以前の問題。この会社に技術力はない。
2020-01-06 18:02:29,5,メキシコシティで利用しました。 車のサイズがわからないのでスーツケースがある空港行きはホテルにたのみましたが、タクシーが信用できない国ではとくに有効かと思います。
2020-01-04 02:30:47,1,"I attempted to order a trip a couple times, which cancelled each time because my payment method was incorrect (although it had worked up until then). The Uber app still processed those trials and actually charged my linked account for that trips around 8-9 times... this caused great inconvenience as my card got cancelled for all these sudden repeated charges."
2020-01-02 17:04:48,5,親切で心地よい一時をありがとうございました😉👍️🎶
2019-12-30 04:56:01,1,呼んでもないのに勝手に起動してキャンセルになってるんですけど、どういうこと？しかも今まで寝てて起きたばっかで何にも携帯も触ってないのに500円の支払いって？ 直接れんらくして！
2019-12-29 20:20:40,1,インストールご電話番号が入力出来なくて使えません 固まる糞アプリ
2019-12-29 15:08:14,1,時間指定配車が出来ないくせに出来ると言い張っているクズアプリ。時間返せバカ。
2019-12-28 17:37:05,1,事前配車予約をしようとして、乗車場所はをで予定の乗車場所をタップしなら、確認なしにいきなり配車された。キャンセルも分かりづらくPCからキャンセル。危険すぎる！
2019-12-28 12:31:13,5,面白い
2019-12-28 12:04:48,4,空いてますか、連絡ください
2019-12-28 09:12:33,4,ボストンではお世話になりました。 日本では不要ですね。
2019-12-28 04:10:25,1,タクシーが到着した時点でいなかったらキャンセルされるみたいで、車が来て1分も経ってないのに行ったらいなかった。連絡くらいしてからキャンセルすればいいのに。他のところはこんなことないのに。使えない
2019-12-27 16:39:30,1,車来ない、キャンセルされるで最悪
2019-12-27 09:31:07,5,upd6n4これ使えばクーポンもらえます！ 是非つかってみてください！
2019-12-26 23:53:03,4,機能的には必要十分。他の配車アプリとの比較では、配車先の場所指定が難しい（登録していた自宅に向かわれた）のと、移動経路がドライバーと共有されない（ドライバー側はGoogle Map？）こと。　敢えてこれを選択する強みは無さそう。
2019-12-26 09:35:34,4,勤務地と地図が反映されてなかったため、乗車場所にこちら側が思っていた場所とのズレがありスムーズではなかったが車内、移動は快適でした。 ありがとうございました。
2019-12-25 12:44:26,1,乗車するまで運転手さんには行き先がわからないと言われて、逆方向で到着。距離で判断して迎車しないからと言われました。
2019-12-24 03:37:15,1,寒いから 上からタクシー来るの見てたら 来たけど止まらずに行ってしまった 追っかけて乗ろうと思ったら キャンセルしたっていわれて 更に 500円の請求メールきた 腹立つ 何処に文句いえばいいの？
2019-12-24 01:19:24,1,クレジットカード、デビッドカードではエラーが出て一度もチャージ出来ませんでした。 PayPalに変えてやっと一度チャージ出来ましたがその後はまたエラー、しばらく経ってから再度試しても出来ません。 オートチャージが働く金額以下になっても働きません。 一度も出来なければユーザー、ハード側の問題かもと思いますが、一度出来てからその後出来ない状態なのでソフト側の問題だと思われます。 現状ですと信頼出来ないので次の使用は無いです。
2019-12-24 01:06:44,1,最悪のところだ。お金をちゃんと払っていない。3月間以上待たされた。
2019-12-23 00:45:24,1,現金使えないなら書いといて欲しかった。2000無料券貰っても現金使えなかったのでそくアンインストール。残念です
2019-12-22 08:29:51,1,タクシーを呼んで時間前から待っていたのに通り過ぎられました。こんなことでキャンセル料の500円をとられることはとても腹が立ちます。このようなシステムなら改善すべきです。
2019-12-22 07:23:30,1,最初の一回は使えたけど、ドライバーからキャンセルされたのが続いたようで、結局20分くらい待たされた。すぐ目の前にタクシー乗り場あったが、無料だから我慢したど、タクシー乗り場にいきなり先頭付けするから他のタクシーにクラクション鳴らされまくって怖かった。 2回目使おうとしても、行き先入れても決済が進まない。行き先は最初に正しく入力してるのに、決済手前になって目的地ちゃんと入力しろ、とやり直しになる。あとはその無限ループ。使えない。アンインストールするわ。
2019-12-22 02:31:05,5,料金が予め分かって便利ですね。
2019-12-21 12:27:47,1,タクシー周辺にいる時はいるけどいない時多いからタクシーアプリ廃止した方がいいと思うよ。
2019-12-21 02:25:26,1,急いでるのに読み込み中だかなんだかで乗車地点を全く確定できず15分程無駄にして遅刻確定。もう諦めました。目の前流してるタクシーつかまえる方がよっぽどいい。
2019-12-19 05:30:06,5,チカッパい便利だね
2019-12-17 00:54:10,1,何回やってもエラー（行き先を指定してください）が出て、タクシーを呼べなかった。１番はじめに行き先を指定してるのに。なにこれ？ 2019/12/17追加 Uberを利用してない人向けのプロモーションコードが届いたので入力したら、既に入力済と・・・入力してないのに・・・ タクシーも呼べない上にユーザーを虚仮にする最低アプリ・サービス
2019-12-16 17:21:11,1,高熱が出て運転ができないので、たいして金にならない距離で申し訳ない気持ちで一杯でつかいました。1名だけやっとマッチングして、良かったと思い、詳細な場所をチャットした瞬間『渋滞に巻き込まれています』で、ドライバー側からキャンセルされました。 夜中1時にに田舎道が渋滞してるわけもないのに。せめて『すみません、そちらに向かえません』くらい言えば良かったのに。
2019-12-14 09:43:03,1,クソ
2019-12-13 16:01:47,1,４分到着時刻に対して50分待たされた 割引がなかったら絶対に使わないアプリ
2019-12-13 01:08:35,1,次回割引を使おうとしたら、画面にタクシーは表示されているにもかかわらず見つかりませんとでて、結局そこら辺流してるタクシーをつかまえました。　　またその次の日使おうとしてもまぁまぁ近くに表示されてるタクシーはそっぽ向いて通過。　　　　半額は意地でも使わせないつもりですね（＾ｕ＾） アンインストール
2019-12-12 00:27:55,4,配車時間が、早くとても良い。
2019-12-11 16:23:08,1,結局、忙しいときはマッチングしないっいう。 それはタクシー会社の問題なのか。
2019-12-11 11:16:53,1,Can't receive text
2019-12-09 14:08:30,1,プロモコードが使えず全額請求された。お金返して❗
2019-12-06 18:51:11,1,京都のMKタクシー、クソ使えない。 マッチング完了後5分後に到着と表示されそろそろ到着すると思って寒い中外に出て待ってたらドライバーによるキャンセル続出。乗車拒否するならかのアプリ使うな、ボケ。
2019-12-05 14:17:25,1,京都MKタクシーとの連携がなってなさすぎ。 初回、二回目と1500円割引とのことだが、MKさんがわかってないから割引されず、Uberにもどう連絡とっていいのかわからず、もう使う意味がない。企業さんにしっかり伝達してから開始してほしい。
2019-12-04 10:25:24,1,何度も電話番号入れてるが ＳＮＳこないから登録できない
2019-12-03 18:01:37,1,プロモーションコードを入力すると、利用済みとなって使えないと問い合わせると、一度別のクーポンを登録したから初回クーポンはもう登録出来ないとのこと。それなら、初回乗車ではなく初回登録での利用だと書いて欲しかった。さらに既存ユーザー向けのプロモーションがあるとのことですが、それについての詳細は何も教えてくれなかった。
2019-12-03 15:51:58,5,66sxh8←1500円分無料になるクーポンです。是非是非お使いください！おすすめです
2019-12-01 14:16:37,5,2000円分乗車クーポンr7ixiw
2019-11-30 03:03:19,3,固まる。
2019-11-29 16:48:37,1,割引クーポンはたいへんありがたいのですが配車決定後一方的にキャンセルされるのでもやもやします
2019-11-26 06:33:28,1,配車時間を間違えてリクエストしてしまったのであわてて訂正しようとしたらキャンセルできずに、キャンセル料を払ってのキャンセルになり不服です。
2019-11-25 15:46:03,1,登録も出来ないゴミアプリ
2019-11-24 10:41:40,1,(日本での使用)確認も無くいきなり配車確定はやばいだろ。すぐキャンセルしたから料金はかかってないっぽいけど、試しに検索もおちおちできない。誤タップ怖くて使えない
2019-11-24 05:58:13,1,「便利そうな」だけで全く機能しない。使えない。エラーしか発しない💦(笑) 既存のタクシー会社…価値判断できるのかな？ (￣▽￣;)…まだ無理でしょ。もうちょい未来のアプリだな。今後に期待。
2019-11-24 02:35:48,5,面白い
2019-11-23 14:37:50,5,"¥2,000円割引クーポン　yq6n14"
2019-11-23 08:18:35,1,勝手にドライバーからキャンセルできるシステム辞めてください
2019-11-23 03:22:11,1,初めて使いましたが、料金が違いすぎる。 表示された料金が1800円位で、支払いは、2200円！ 気を付けて下さい。
2019-11-23 00:19:33,1,電話番号を入力しようとするとフリーズしてその先に進めません
2019-11-21 06:25:16,1,まったく使い物にならない。まず登録までのところでSMSにメッセージが飛んでこない
2019-11-20 10:25:04,5,カッコいい車も多くて、おすすめです！ d9cdodこれを入力するともれなく2000円割引がついてきますよ！
2019-11-17 13:01:21,1,配車できない アプリを開くが重くて配車できない まだ他社のが使いやすい
2019-11-17 11:12:08,1,日本人の日本語の感覚でアプリを使うと、無駄な出費が多い。到着時間の確認をするだけで、勝手に配車。確認しただけで、こちらは配車してなくても、ドライバーが「確認地点に向かってる」と言うだけで、勝手にカードから引き落とし。キャンセルすれば、当然キャンセル料金がかかる。 キャンセルしてもキャンセルにならない。 Uberは、とにかくトラブルが多い。
2019-11-16 12:22:17,4,とても使いやすい。
2019-11-16 07:15:28,1,びっくり。 初期設定で電話番号を入れようとするとフリーズして先に進めません。 私だけかと思ったら他の人のレビューでも全く同じ事象が報告されています。
2019-11-15 12:40:40,1,ダウンロード後、使用前の電話番号入力でフリーズし使用不可
2019-11-13 05:06:42,3,台湾旅行で何度か使っています。 簡単に呼べるのと、行き先など会話を全くする必要がないので、呼んでしまえば簡単な挨拶程度で乗車、目的地で下車と便利で安いし、まずぼったくられない。 ただ、こちらの居場所の確認とか着いたよメッセージが届くのですが、いちいち翻訳アプリがいるので、どうにかならないかと思いました。 こちらのプロフィールに何か入力出来たらいいですね。 あとやはり待ちますね。 黄色タクシーはどんどん来るので、若干後悔する時もあるかな。 ※ +81がついていても、0から入力して大丈夫でしたが、できませんか？ スマホを変えたのでたった今、再設定しましたが、私は出来ましたよ。
2019-11-13 00:34:03,1,使いにくい 操作方法を確認している最中に勝手に配車され、すぐにキャンセルボタンを押しても、キャンセルできない。　キャンセル料500円とメッセージが流れるので苦情を入れたら、キャンセルボタンを押したのは確認できたので料金請求はしないとメッセージが来た。 1か月後改めてタクシーを呼ぼうとしたら、「500円支払って」と表示される。アプリだけの問題では無く、会社として未熟 操作方法の案内も未熟 そもそも配車を決定する段階でボタンを押すような操作が必要 現状では使えないアプリ 改善を こんな使いにくいアプリ使う意味が見いだせない。
2019-11-12 22:23:33,1,電話番号を入れてショートメールメッセージに番号がくるのですが、ショートメールを見て戻ったらこの番号は使えませんとなり、登録できなくなりました。
2019-11-12 14:00:01,1,今は違うことを探しているから。
2019-11-12 00:31:18,1,相変わらず、Androidでは電話番号すら入力できず、固まってしまう。チェック済みのアプリを配信しないと、同様のサービスは沢山あります。
2019-11-11 22:28:15,1,全く使えないゴミアプリ 何が現金で使えるだよ クーポン使おうとしても拒否されるから まじで使えない
2019-11-11 03:35:21,1,位置情報を提供して待ち合わせするのは大変難しいと思われます また、うまく待ち合わせできなかった場合の為に運転手の連絡先を送ってもらってると思いのですが、連絡しても使われていない番号に繋がって意味がありませんでした。
2019-11-05 02:00:25,4,初めての利用をしています。
2019-11-03 06:49:58,1,自分の携帯番号の入力で固まって全く進めない。 まったく使い物にならない！
2019-11-02 12:25:34,1,インストールしたがコード入力とか面倒そうでアプリをアンインストールしたが時間差でコードが配信されてくる。更に配信ストップならこちらに連絡をと番号が入るが番号かけても繋がらない。不思議なアプリ
2019-10-31 21:10:24,1,フリーズしかしないゴミ
2019-10-31 19:31:20,1,怖い！！来月ハワイに行くのに利用しようと行き先を試しに入れてみたら勝手にドライバーに繋がって急いで消したがキャンセ料金を請求されました。支払い確定とかドライバー選択とかなく目的地を入れると即料金掛かります。キャンセ料のキャンセルを現在求めていますが、これで料金取られたら詐欺だ。というかもう怖くて使えない。素直にタクシー使った方がいいかも。日本人の利用者が少ないのが分かりました。本当に不親切なアプリ。キャンセ料の請求が取り消されたらこの評価は削除します。現在問い合わせ段階。
2019-10-31 16:41:35,2,到着時間等、時間がいい加減すぎる
