at,score,content
2021-06-25 21:43:40,1,本日のアップデートからオンラインに出来ない。 1日無駄になる始末！
2021-06-25 16:45:01,2,ピンずれ多い
2021-06-25 11:53:17,1,免許証ないし 自転車しかない どうやるの
2021-06-24 04:05:20,1,オンラインにするとたまに勝手に知らぬ間に注文受けていることがある。
2021-06-23 15:49:46,1,アプリの不具合を認めない、バカ運営💢
2021-06-22 04:34:41,1,必要であるということですね。 何でしょうか？ 朝ご飯ですか。 コーヒ店のお勧めですか？ スムーズなら、道の駅北川が、ただし生活習慣病など あれば食べれない食材もあるので、自分はヨード。海藻類、 母は減塩。父はCOPD. DMから 目が悪く何度も眼科でオペを してます。宮崎のしんじょうがんが。今は、近場の眼科。 確か杉本病院の元同僚 ゆうきちゃんが働いていたようですが。？ なので、エクセルライフ。介護施設は従姉妹の下野あきこちゃん家🏠️。谷村病院あたりにいる後藤千春さんの。家と、親戚ですし。 介護施設等でしたら。 その方の生育歴からの情報が、ないとお答できません。 ドクターヘリ近場。 旭化成のdocomo店さん。 地域医療。過疎気味ですが 皆様、個人的には交流が あります。よろしいですか？
2021-06-20 23:54:23,3,最新版はフリーズすると再起同時アプリ設定が初期化！地図がダークモードにされてしまい使い物にならない地図にされてしまう為、配達に時間がかかってしまう。 バグがなかなか改善されない。 目的地近くになるとお店やお客さん情報がアップされるが…そのお陰でフリーズ フリーズしてて使えないからアプリ閉じてアプリ再起動→再起動したアプリも固まってAndroidのosの『アプリを閉じる、待機』が表示されるまで待つ→『アプリを閉じる』を選択→これでリセットされたアプリが再起動できる。 かなり無駄な時間を要するわ
2021-06-19 19:31:57,5,かなり使い易くなってきました。
2021-06-19 17:23:39,4,移動開始ボタンが消えて何をタッブしても、ナビが起動しないときがある。 　
2021-06-19 13:29:01,3,まあ使える。不満だらけだが
2021-06-18 23:44:22,1,全然登録が先に進めないから諦めました
2021-06-18 14:26:39,4,不具合は少なくないですが、他社アプリを使うとUberの優秀さが分かります。
2021-06-18 12:36:34,5,良い
2021-06-17 18:43:42,1,アプリがバクっている
2021-06-16 23:00:42,5,配送依頼を受け付けると画面が固まってしまって携帯を再起動させないといけなくなります。改善お願い致します。
2021-06-15 15:33:37,1,最低です
2021-06-14 14:13:14,4,アプリ操作も見やすく、スキマ時間に出来てとても助かってます。これで宅地地図が連動していたら完璧です
2021-06-13 17:41:32,2,バグだらけ
2021-06-12 22:38:55,4,アプリの画面の夜間モードに切り替わる時間がもう少しはやくしてほしいです。　外が暗くなる時間は、場所で違いはあるが北の街では19時ぐらいには、ほぼ暗くなります。　しかしアプリは20~20:30くらいまで明るくて運転してて眩しいです。明るさを調整して暗くすれば文字が読みづらいくて不便です。
2021-06-12 21:30:22,5,いい収入源！
2021-06-12 15:42:35,5,生活の糧
2021-06-12 11:17:05,1,オンラインにならない
2021-06-12 00:14:24,3,皆さんのコメント、言いたいことは解りますが、ここに書いても仕方ないでしょ、ちゃんとサポセンに連絡してください。そして改良を促してください。 対応は遅いかも知れませんけど、無視はしない筈です。 現に私自身、何度かバグ等で問い合わせしていますが、ちゃんと対応してもらってます。
2021-06-11 20:09:53,1,分かる分かる
2021-06-09 13:03:43,3,スリーコイン祭終了w
2021-06-06 14:23:05,5,はじめての利用ですが、問題なく使えました。 やり方を事前に確認すれば、配達は、できます
2021-06-05 20:55:27,5,配達先も表示された依頼は分かりやすく有難い。ただ、配達中での依頼表示はやっぱり配達先は分からない。 何市何丁目や何KM配達などを表示してもらえると選び易くなると思う。
2021-06-05 16:22:28,4,判りやすく使いやすい
2021-06-05 15:37:04,4,分かりやすくて便利だよ。
2021-06-04 23:36:55,1,ver 4.295.10000 googleマップに遷移した時に、住所の号まで反映されない。 置き配ではなく、玄関で受け取りと表示される。
2021-06-02 22:59:22,1,車両変更手続きが完了したらオンライン出来なくなった。自分が使用した事のあるフードデリバリーのアプリの中では最も最悪のアプリ
2021-06-02 10:56:13,1,OPPO Reno3 Aで使っています。このアプリを起動している時、これまでになんども画面が真っ黒になったまま操作不能になりました。再起動もできず、指紋認証もできず本当に困りましたがその都度充電ケーブルを指すと画面が点灯して何とかなってます。この不具合のせいで配達中は常にUSBケーブルが手放せず、いつ意味不明なトラブルに巻き込まれるかとても不安です。10分タイマーが起動しなかったり、配達処理が完了出来なかったり、住所が表示されないなど、とにかく不具合のオンパレードです。
2021-05-30 16:47:41,5,使い勝手いいです。
2021-05-30 15:47:41,1,サービス手数料払ってるのでちゃんと仕事してください。 料金もちゃんと払われてなくて、こっちが気づかなければそのまま払わなかったんでしょうね。 配達員のみなさんほんとにちゃんと料金払われてるかチェックした方がいいですよ。 リクエスト画面に表示される金額を下回る事はないと公式のページにも書いてますから。 毎回報告するのも手間かかるんですよ、ほんとちゃんとしてくださいね
2021-05-29 22:24:00,5,楽しく働けます👍
2021-05-29 14:49:40,1,フリーズが多すぎ 改善が出来ない
2021-05-29 12:13:26,3,地図が常にノースアップなので、どっちに曲がればよいかわかりにくい。運転中は画面見れないのでなんとかしてほしい。
2021-05-29 02:27:47,1,色々問題点があると思います。
2021-05-28 15:42:31,1,最悪です。カバンなど購入しいつでも始められるのですが、バグなのか全然オンラインにできない。ずっと問い合わせして３週間はたちました。サポートセンターの返事は遅いし、言われたことすべてやりましたが解決できず、今もまだ返事が来ません。カバンも買ったので後には引けずできるまで待っているのですが凄く後悔してます。
2021-05-28 10:02:49,1,私はUber配達を始めてから2年半になります。当初は運営の主体が米国だったこともあるのかイベントパーティーが定期的にあるような、Uberに関わりのある者全体が一体感のような良い雰囲気があった。その頃の運賃は ・受取料金215円 ・受渡料金105円 ・距離料金60円/km ・サービス手数料 -10%（例=大阪府） 5km配達したとして約560円の手取り運賃であったが、サービスの主体が日本法人になってから改悪が徐々に侵攻していき、先日ついに5kmの配達が300円という目を疑う配達リクエストがあった。 0.5kmのリクエストでも300円という全く理解に苦しむ料金体系は微々たるベース料+調整金、しかもブーストはベース料にかかる有様でベース料と調整金は全く具体性のない、いわばブラックボックスとなっている。 これは公正取引委員会の優先的地位の濫用に抵触するものでもあるし、こういった搾取を容認してまでUberの売り上げに協力するのは考えなおした方が良い。 頻繁にアップデートしているがその内容は公表せず、こちらもブラックボックスとなって不安が日々増大する、没落すべきフードデリバリーのパイオニア。
2021-05-27 14:20:24,1,一軒300円しかもらえないからランニングコストかかって意味なし
2021-05-25 16:45:03,2,軽貨物で稼働していますが、走行中にスマホを操作しないといけないのでかなり危険。何度かフィードバックしていますが、改善される様子はなし。誰かが死亡事故を起こさない限り改善されないのでしょうか？ また、到着寸前にGoogleナビから強制的にUberアプリに切り替わるのも止めていただきたい。軽貨物の場合は、最後までGoogleのナビを表示させてください。
2021-05-25 14:28:20,1,配達料が距離に関係無く常に300円でしか表示されません、最悪です。
2021-05-24 16:53:52,2,すぐ固まる。センターに言ったら、「あなたの携帯が悪い」と、あと配達中に鬼のように鳴るから危ない。
2021-05-24 00:00:24,1,ピンぼけがひどい‼️仕事に大きな支障がでる‼️ もう何度、ウーバー側に文句を言ったかわからない‼️そのたびに「はい、貴重な意見として伝えておきます」だとさ。 ウーバーカネさえ儲かりゃ人の迷惑を一切考慮しない、唯物主義組織には、關わるべきではないね‼️
2021-05-22 23:11:24,1,簡単に操作できる。
2021-05-22 16:46:13,5,有難う。この仕組みを開発してくれた方々。
2021-05-22 16:04:27,4,色々改善されてて良かった
2021-05-22 11:44:55,1,誤作動と更新遅延が多すぎ。振り込み日が20000年先になっていたダメツール。あと無音になる。受注時にピックアップ場所が表示されない。直る目処も無くピンずれも当たり前、しかも電池もすぐ減るようになった。機種変したらピンすら出ない。本来なら星無し。ゴミアプリ。最近遂にインストールすらできなくなった。☆0。
2021-05-22 04:18:06,4,新しいアプデートでだいぶ使いやすくなりました！
2021-05-21 13:06:26,1,許す
2021-05-21 07:55:39,2,をPKAWPt--
2021-05-19 23:20:37,1,配達の価格の表示がおかしい
2021-05-15 01:02:22,5,運動になり、感謝もされる良い仕事です ありがとうございました
2021-05-14 23:02:58,1,改悪に次ぐ改悪を続けてる運営ちゃんが配達時の心温まるエピソードとか募集してて笑い転げたよ。 300円で配達してやってる俺達配達員の存在自体が心温まらねぇか？あ、運営ちゃんには人の心も血も涙もねぇからわからねぇよな！
2021-05-14 22:10:16,4,一件受託中、お客様にメッセージを送り←を押そうとした瞬間に次のピックアップのポップアップが出ると✕を押してしまってお断りした事になる現象が何回も発生してます。 ✕の位置を右上とかに変えられませんか？ 断ってしまったお客様になんかとても申し訳無い気持ちでいっぱいになります。
2021-05-14 16:17:30,5,これと自転車とかばんさえあればお金がどんどん湧いてくる不思議なアプリ。
2021-05-13 20:16:04,2,料金体制の見直し希望しますーー
2021-05-12 19:22:00,1,サポートの対応は酷いものである。 このアプリでの好評のレビューはアプリのポップアップが邪魔で書いてるようなものがほとんどである。 しばらく使ってないうちにアカウントがいつの間にか停止されており再度有効化するようサポートに問い合わせたところ毎回別の問題が生じ一ヶ月ほどサポートとのやり取りを続けたが最終的にはメールが来ず諦めアカウントは削除した。 何よりも登録時に渡された緊急の電話番号が現在使われていないと成りました。 問題が生じた際に対応されるかどうかが非常に怪しいです。 もしドライバーを考えてる方は食うに困っている状況でもない限りはこの会社の配達サービスは辞めておいた方がいいかも知れません。
2021-05-12 17:16:05,1,android goでは配達開始できません。早急に改善してください。
2021-05-11 01:24:06,1,とっても素晴らしい運営者とアプリです。 たまに料金を反映せず0円にしたり、料金の改定でロンピロンドロで300円を連発してくれる素晴らしい運営です。 どうもありがとうございます。
2021-05-10 18:44:52,1,保留中から進まない
2021-05-10 12:28:07,1,5月10日　ついに単価の大幅値下げが東京にもやってまいりました。10件程稼働して報酬は1割から2割減となります。その分、稼働パートナーが少なくなった様子で鳴りは良いかな? 2021/3　追記 以前の問題点は改善されていないのに、新しい表示(機能？)が追加されたが、アナウンスは一切ない。また、その新しい表示の機能も全く分からない。 アプリをアップデートしたなら、最低限の告知や使用法などを通知するのが当たり前だと思う。 ある日アプリを開いたら突然今までとは全く違う表示が出てきて使い方もわからなかったら、仕事に集中できないし、事故の原因ともなる。 アプリ開発者はウーバーの配達を必ずすべきだ。その経験に基づいたアプリのアップデートをお願いしたい。 とにかく問題が起きたら「スマホ再起動」で対応しているが、時間がかかってしょうがない。 iPhone使用者には不具合はないのだろうか？ それならiPhoneに乗り換えたいし、運営側で推奨android機種の提示などをしてほしい。
2021-05-09 20:51:59,1,いきなりオンラインができなくなった。 車両変更したから？それにしても審査や承認の告知なしにいきなりオンラインできなくなってる。進捗をヘルプに聞いても数日というか、全く返事なし…せめて審査始まったんなら、メールで知らせてほしい
2021-05-08 20:41:14,1,配達先はピックアップするまで確認出来ないし、キャンセルも出来なくなったし、二件以上の時、強制ピックアップになったし、改悪しかしてない。
2021-05-07 14:49:51,5,最高のサービスですね💕
2021-05-07 12:02:43,4,まだ未使用
2021-05-07 11:22:53,1,悪い
2021-05-07 09:11:46,1,二件配達で、一件目配達完了を押したら、一件目の住所が残り、二件目はピンだけ表示という配達員泣かせな事態が起きました。早急な改善を望みます。今後に期待してます。
2021-05-06 19:44:44,2,最近ようやく不具合がなくなったと思ったらイキナリ報酬が1/100になってしまう大バグ。検査くらいしてからリリースしてほしい。本当に何度も何度もイライラさせられるな。もっと賢いスタッフを雇ってほしいです。
2021-05-06 10:56:33,3,置き配の時に何も押してないのに配達完了になるの何とかして欲しい　マジでお客様に失礼になる　3月23日アプリを更新したら置き配の写真撮影をしたあと勝手に前の画面に戻りもう一度写真撮影をしようとすると配達完了になるバグ確認　定期的にこれ系のバグ起きるの何なんだ　4/10目的地までの時間が表示されなくなった 5/6配送料が4円になった
2021-05-06 07:25:45,4,サポート親切で神です！けど、自転車で20分のところだと「原チャリの人に運ばせてよー」って思うし。赤チャリ復活宜しくお願い致します！
2021-05-06 05:33:27,5,最高
2021-05-04 13:17:02,2,バグがあるなら改良して
2021-05-03 23:26:30,2,不具合が多く、店が道路の真ん中に表示されてたりするけど店に言ってもUberに言っても直らない。 店の人やお客さんも困ってる。
2021-05-03 18:43:04,3,いいね！
2021-05-03 13:05:04,5,見やすいです。
2021-05-01 22:51:28,2,まだまだ、課題が多い。
2021-05-01 14:09:54,1,紹介料として2万貰えるはずが貰えなかった 紹介した人の情報を見て、紹介された人が配送終わったので自分のアカウントでみたら、一瞬完了と出たがその後プログラム対象外と出て支払いなし 紹介詐欺ですねこれ 紹介されたからといって配送しない方がいいですよ ただ配送させるだけさせてお金は手元にきません
2021-05-01 13:23:15,1,運営の対応が最低。
2021-04-30 22:11:58,1,アプデ入って現金受付してないのに勝手に現金精算でした。
2021-04-30 15:12:57,2,アプリ起動中に画面がブラックアウトします。通知を受け取れるが操作ができなくなります。電源に接続すると正常に戻ります。
2021-04-30 08:13:10,1,他の低評価のコメが物語ってます。 昨年に距離賃がｋｍ１５０円から６０円と大幅に下げた上に四月から一件３００円の大幅安。 一時間に二件リクエスト来たら御の字なので時給換算５００円ぐらい。 時給５００円でフルマラソンぐらい自転車漕いで日給３０００円稼ぎたい人がおりましたらやってみたらと。 なので現在のウーバー配達員はほとんどが配達も雑な中国人留学生ばかり。 そら質もマナーも悪くなります。 前までウーバーやってた配達員はMENUや出前館に移りました。 これがウーバーの現実です。
2021-04-29 22:35:14,1,アカウト有効化まだですか？もう1週間以上経ちますよ
2021-04-29 13:01:00,1,新しいUI見ずらい
2021-04-28 15:13:14,5,使い始めて１ヶ月、皆さんが書いてるようなバグは一つも起こっていないです。 出前館のドライバーもやりましたが、 あのアプリよりははるかに良くできてると思います。 配車もAIが勝手に数珠らせてくれるし。 1評価は他社のサクラさんか他人のせいが常套のクレーマーさんですかね？ 嫌なら他業者含め選択肢はいくらでもあるんじゃないでしょうか？
2021-04-28 09:59:47,1,単価が、、、
2021-04-28 08:54:52,1,配達中にアプリが飛んでしまって住所が分からなくなる。
2021-04-28 01:17:25,2,タップしてピックを受ける画面で、おおよその場所と時間が表示されない。さらに1件か2件かの配達も表示されなくなったため、ダブルピックを拒否できない!そしてダブルの2件目が逆方向のロングだったり！（お客さんに申し訳なくなる）。“ダブルの注文はキャンセルしてください”と言う張り紙がはってあるお店があった。でもこれすると受けキャンになってしまう。現金配達と同じように、ダブルの配達は受けないという設定があればいいのに。 サポートに問い合わせると全く関係ない答えが返ってきた。肝心の仕事道具のアプリがこれではちゃんと働けない。アンドロイドにはちゃんと対応していないのかな？アプリの不具合がどうしようもなければせめてサポートがちゃんとしてほしいです。 最後に良いところも。ナビはグーグルより使いやすい。配達先に近づくと自動で画面がアップしてくれるのも良い！ お客さんからメッセージが来ると、自動音声で読んでくれるのは助かる。 ずっとオンラインでも大して容量くわない。
2021-04-28 00:49:24,3,ちょっとあまり変わらないかな……
2021-04-27 21:29:25,1,ゴミアプリ。uberはこのアプリを開発したやつを減給しても良い。っあ、運営自体がゴミやからどうしようも無いですね。
2021-04-27 16:48:24,1,鳴ったら受けてからでなければ、ピック先の店名や場所が解らないのは大至急改善して欲しい。店側に問題点が有り過ぎてピック行きたくない加盟店は吐いて棄てる程在る。キャンセルすると、受けキャンになる。二度と行かないと決めた加盟店なら、どうせキャンセルはする。だったら、受ける前にピック先が解った方が正しい判断も出来る。お客様の住所も配達開始する前から確認出来た方がルートを組み立てやすい。現場経験の無い人間がアプリ作ってるのがバレバレ。運ぶ商売なのに、そんな事も解らないのか…
2021-04-25 10:28:49,2,急にピックアップ先までの時間表示がされなくなった。度ないなってるんですか？はよ修正してください。もし仕様ならそんな仕様撤廃して下さい。不便すぎます。配達員の気持ちになって下さい。
2021-04-25 02:17:43,2,不具合が多過ぎます。 ピック先の時間が表示されなくなりました。 結局タップしないとどこの店だかわからないし、表示されたと思ったら1分と表示され実際は10分以上掛かる場所。 置き配でも写真を撮って送信してエラー。何度やってもダメで、再起動したら配達終了にもなっておらず問合せ。そしてデータがないから詳細を下さいって。どうなっているのでしょう？配達したのにしていない事になっていました。 ピックまでの距離が長いのに配達料しか貰えないのも無駄に働かせられています。 地方によって格差もあり自分の地域はブーストなんて掛かりません。 配達回数も少ないので、プロモーションで稼ぐなんて無理。 良い時で1時間に2回鳴るか鳴らないかです。 利用者が少ない地域は他に手当てを出して下さい。
2021-04-24 00:05:56,1,いくらなんでもバグが多すぎる、軽症から致命傷まで多彩すぎてプログラム書いてる人達を尊敬してしまう。
2021-04-23 18:33:52,2,時々違うところにワープしていて訳わからなくなります。
2021-04-23 11:59:16,2,操作方法を銀行キャッシュコーナーの機械のように簡素化して欲しい、DDの方がかなり使いやすい。
2021-04-22 21:10:36,1,アンドロイドでの地図が大変使い辛い
2021-04-22 14:34:41,1,androidで使用していたが他の方が言っているようにアプデ後にリクエスト受け取った時のピックアップ先のピンと所要時間が表示されなくなった。 再インストールとか再起動で持ち直したりしたが結局ダメ になり、雨の日でも2時間待って一件しか来なかったりと恐らくリクエスト来てるのに受け取れてないという状況にもなってる。(再起動で持ち直してるときはしょっちゅう鳴る) いい加減androidでもまともに働けるように修正してほしい
2021-04-21 14:18:22,2,Androidで配達オファーが来たときに受託しないとピック先や配達先までの距離や時間が一切表示されないためお客様を大幅に待たせてしまう事がある。自転車でも6-7kmのロングドロップが平気で回ってくる。というかロングドロップ多すぎ。 身体が壊れてしまうので修正して下さい。
2021-04-20 23:11:49,1,家とか目的地に向かい向かいながら配達できるようにしたい。 例えば、名古屋ならば、 本陣駅で注文を受注、 ピックアップ先を大須観音、 ドロップ先と自動オフラインを鶴舞公園 最寄り駅の御近所に到着
2021-04-20 10:42:05,3,オンラインに出来ないときの解決方法。Android版。 「ウーバーアプリを前面に表示」をオンにするとオンラインに出来ました。 （ちとめんどいですがアプリを全部許可するにする） サポートに問い合わせてもこの解決方法は教えてくれなかった…(¯―¯٥) 数日無駄にしたAndroidユーザーより。
2021-04-18 23:15:35,1,オフラインにしたいけどエラーが発生してオフラインにできない。 オンラインのままでもピックアップもできない欠陥アプリ。 エラー多すぎ。
2021-04-18 17:44:45,5,利用させて頂き命が繋がりました。ありがとうございました。(^^)
2021-04-18 16:04:13,1,タチの悪い不具合がある 雨クエで残り2時間で4件のピークタイムでバグ❗　アプリではオフラインにできないとなるがたぶん繋がってない！携帯再起動やアンインストール→インストール、サインアウト→サインイン等何をやってもだめ 日跨ぎも残り12でクリアなのに💢💢💨 サポートも担当部署から改めて連絡すると言って対応できない
2021-04-17 22:40:10,1,バグでオーダーが突然受け取れなくなった 起動すると勝手にオンラインになり、1件依頼が来るも受けるとエラーで受け取れない オフラインにすることも出来ない 配達が一切できない
2021-04-17 17:49:17,4,注文の際、記入漏れが多いですが、注文者側にもマンション名や部屋番号の記入を徹底して欲しいです。 あとピンズレも多いですが、大抵は注文者側がピンの位置を修正できる事を知らなすぎだと感じました。 そういう問題をウーバー側から注文者側への働きかけがないとサービスの質の向上に繋がらないのではないかと感じました。 それ以外はとても使いやすいです。
2021-04-13 14:45:27,1,報酬が安いのを承知で久しぶりにオンラインにしようとしました。 今回は原付でやろうと思い、 書類送信→アカウントが有効になりました。登録完了(バイクのナンバーも表示されている)→翌日、有効になっていない+書類を送って下さい。 痴呆症のアプリですか？
2021-04-12 10:40:31,2,配達先までの時間が出なくなり、使いづらくなった
2021-04-11 14:43:37,1,アップデートしたところお店までの時間が表示されないようになった。サポートに連絡したところバグか仕様なのか分からないとのこと。なんじゃそりゃ… ここ最近ずっと調子が良かったのになんで余計なことするのかね…
2021-04-09 23:52:53,4,ズレだけは惜しい 玉にキズ
2021-04-09 19:03:56,5,普通
2021-04-06 19:37:37,5,サイコー
2021-04-03 18:27:18,2,約１ヶ月ぶりに稼働すべくオンラインしようとしましたが、出発をタップしてもまったく反応なし。 再起動したりアンストして再インストールしたり、権限すべて承諾してみたり考えられる手を試したが何をしてもダメだった。 スマホの端末を変えたせいかな？とも思って サポートセンターに連絡するしかないかと思ってたら、ここの評価欄で他の人が 〈ウーバーアプリを常に前画面に表示ってのをONにすればオンラインできた〉 と投稿してくれてたので私もオンラインにする事ができた そもそもこんなのアプリ側がちゃんと明記しとけや！不親切極まりない😡 ムダな機能増やして逆に使いにくくして、我々に普通に配達させる気ある!？ おかげで２日ぶんほど稼ぎの機会損失しましたわ。
2021-04-03 00:59:36,2,バックを買って準備をしていましたが、アカウントは有効になっているにも関わらず、出発ボタンを押してもオンラインにできず。 何度もウーバー側とメールでやり取りをしたのですが、解決できませんでした。 結局、お金と時間を失っただけ。 追記　 ウーバーイーツアプリを常に前画面に表示の設定をしたら、出発 ボタンを押して オンラインにすることができました。 同じ症状で悩んでる方、試してみてください。
2021-04-02 22:39:28,1,アプリくそです
2021-04-02 12:49:18,1,出発ボタンを押してもオンラインにならず、問い合わせをし、スタッフにアカウントの状態を確認をしてもらったところ、問題はなし。ではなぜオンラインにできないのかとたずねたところ一ヶ月近く返信なし。ふざけるな。
2021-04-01 17:54:33,1,iOSだとバッテリーが持たないのでandroid端末に機種変した。 しかしandroid版は不具合が多すぎる。 オンライン/オフラインの切り替え出来ない リクエストが鳴ったときにピックアップ先のピンや時間が表示されない。ピンずれ等 効率が悪くなった。
2021-03-30 18:57:09,1,too much memory is using ths app and kills the other app.
2021-03-30 17:29:00,1,オンラインに出来ずuberサポートに連絡してサポートの人が『このトラブルシューティングをしてください』と言われてすべてしたのですがオンライン状態に出来ず『いくらやっても出来ません』と連絡したのですが それから全然連絡がきません。 簡単な問い合わせの返信は早いのに 解決出来ないトラブルは無視するって本当にuberはヤバい会社になってきてるのかな？と感じました。 多分このレビューを見てるuberのサポートの方達もスルーするでしょうね。
2021-03-29 22:24:49,5,他のに比べたらやっぱUberのアプリはやりやすいと思いますよ。 お客さんともチャットや電話でやり取りできるから配達で大きな問題は今のところないですし。 ピンずれてたりするのもあるけどお客さんとやり取りしやすいから大丈夫。 しいていうなら、お届け先近くになったら次のリクエスト鳴り始めるのは少し嫌なので、せっかちさんにはいいかもだけど俺は一件一件届けたいからそういうのはオンオフ出来たらいいなと思います。 それとピックアップ店舗までの距離も料金欲しいのが切実な所ですよ… バイクだと遠い所までピック、配達来るから回数稼げず料金稼げない… 回数こなせる都内が羨ましいですねぇ
2021-03-28 20:35:40,1,この会社は人種差別するやでわざと凍結させる人を甜めてる糞会社カスタマーは嘘つきの集まり、凍結させておいて繰り返し嘘の解決法を送ってくるが、それは全て嘘、本当に糞会社だ、完全に詐欺会社
2021-03-24 18:55:45,1,強引亂暴不條理
2021-03-24 01:43:40,5,いつも配車してくれて感謝しています。
2021-03-22 22:29:10,1,お店で商品をピックアップしたあと、配達開始をすると、勝手に注文がキャンセルされる。 サポートに電話すると丁寧に対応してくれる人と、そうじゃなくキャンセルになってますね。キャンセル率に反映されちゃいますねの半笑いの糞サポートもいる。 ちゃんと配送開始出来たとしても、配達先のピンが出ないことや、とても自転車で麺類を配送する距離ではない配送先を支持される。 不具合を全部書いていたら文字数制限で収まらないくらいある。 この会社は配達員は次から次に生まれるものだと思っているようだが、マスコミ対応の酷さや競合他社の成長などもあり、もって数年かなという印象。 とかく会社の上層部が駄目なんでしょうね。これだけ低評価のアプリもなかなかないよ。 アメリカとかでは問題にならないのかな？？ 日本人だと馬鹿にしてる？？
2021-03-20 10:20:40,1,更新したら ロシア‼️ 自分の位置を出すポインターもない 意味わからん やっとポインターが出てきた 安心した
2021-03-20 08:32:06,1,副業感覚で出来るのでシステムとしては素晴らしいが、バグが多すぎる。アプリの更新頻度は多いが何を治してるかさっぱり不明。
2021-03-20 04:00:45,1,300均のバグはいつ計算終わるですか? まだ一言言うだけで、放置するつもりですか?！
2021-03-18 00:58:16,1,バグだらけの糞アプリ
2021-03-17 18:22:18,5,いつもありがとうございます
2021-03-16 21:18:28,1,前より使いづらい
2021-03-16 12:11:14,2,勝手にオフラインになる、リクエスト音が小さく見逃す、リクエスト表示が短い等、最新のアプリにするほどにバグだらけで、仕方なく下位バージョン使ってるが、この先大丈夫か不安
2021-03-12 14:44:35,1,ピンずれがあるので配達中の注文は受けれません。到着しても本当の場所かどうか分かるまでは油断できないので。ズレていた場合、次ピックアップに向かうのがかなり遅くなる可能性もあります。　後、不具合なのか分かりませんが、配達先の住所はあるがマンション名や部屋番号も書いてない場合があります。更にピンずれの可能性を考えると怖くなります。アプリ登録の段階でウーバー側で注意して下さい。ろくに住所も登録していないのにどうやって配達するのか？ですよね。配達が遅くなると誰も得しませんよね、なのに遅くなると我々パートナーだけの責任になります。仕事道具なのですから不具合や不備に対してしっかり対応をお願いします。不具合は直さないの報酬を下げるとか意味が分かりません。辞めろと言う事ですか？ウーバーという会社は配達員がいないとお金儲けにはならないのを理解してますか？配達員に支えられているのを理解してますか？配達員が足りなくなると会社の社員が配達するのですか？我々は言うならば下請けですが元請けを選ぶことはできるのですよ？
2021-03-12 13:22:33,1,全くオンラインにならないです。 スマホの位置情報、バージョンアップ、アプリの再インストール、通信状態、再起動、ヘルプで問い合わせて言われたこと全てやりましたが出発できず、また何かありましたらお気軽にお問い合わせくださいとの回答。解決しませんでした
2021-03-12 11:14:44,1,スクーターで配達。配達に支障をきたすバグが多すぎだし、中でも売上情報を確認しても表示されないバグや、できても配達後のルートが改ざんされてる。 これらの仕様により、配達者が配達料金の誤りを見抜く事はアプリからは困難を極める。 配達10件中に数回は配達距離料金が0やレストランから配達先までGPS一直線の最短距離で計算されるバグが発生。一方通行やUターン禁止等で遠回りせざるをえない時は配送料金が大きく異なる。 アプリから配送料金距離の誤りを指摘しようにも、配達の情報が出ないバグ等によりアプリからはサポートに連絡不可。悪意を感じる。しかたないのでWEBからサポートにスクリーンショットを添付して料金の誤差を提示しても、修整してくれるサポートもいるが、大多数がテンプレ返答で「安心してください合ってます」ですと…。追加で問合せても、最初に問合せた人と違うサポートが対応するので話が平行線。この会社は問題を解決する気は無いのだろうな…
2021-03-12 05:11:11,1,お客さんの住所が消える
2021-03-12 01:18:51,5,3月11日、２ヶ月ぶりに再開稼働してみた。何の問題もなく終えた。(不具合が恐ろしくて２ヶ月休んでいたが。)エンジニアさんがこの場を読んで努力されていると感じた。ただ、地図がくるくる回り、仕様が変化した。 相変わらずビック先は非表示。※Android 12月13日21:20です。 オフラインにしたいのですが、、、 [エラーが発生しました。もう一度お試し下さい。]というグレーのポップが画面下に出て、[オフラインにできません]という赤い帯が画面上部に出ます。　やめたくてもオフライン出来ないです。　一度アンインストールするにしても、昨夜のように、その数分間で新注文を自動受託してたことを思い出すと、どうしたら良いかわかりません。　２回目の投稿となります。
2021-03-11 19:18:22,2,結論から言うと今から挙げる改善点を早急にクリアしない限り、UberEatsは近いうちに他社に潰される ○ピック距離だけじゃなく配達距離と料金も最初に表示するべきだ、最後に帰宅方面に配達したくても配達方向がわからないからあと1配達しようって言う機会を殺してるしこれじゃあ困る ○ピックの通知で場所が表示されないのは仕様か YouTuberの動画見てるとiOS使ってる人が多くてちゃんと表示されてるからAndroidが差別されてるなら近年はAndroidのがシェア率も圧倒的に多いので早急に改善すべき ○マップで細い周りの建物の情報がでないからいちいちGoogleマップを起動する必要あるし、これがダークモードだと何故か駅名でさえも表示されないのは早急に改善すべき ○他のアプリを開いてるときロック状態のときに勝手にオフラインになったり通知がこないバグ多初 ○通知が来たときに画面を点滅させるっていう設定にしても反映されない ○配達の写真を投稿するときに10回に1回の確率で進行しずにそのままオフラインで配達完了できず何分間ロスするはめになる現象がずっと今も治ってない アプリの安定性が全体的に低すぎる
2021-03-11 07:46:35,2,不具合(バグ)一向に改善しない糞アプリです。
2021-03-11 06:54:58,2,初回からパニクってました。
2021-03-10 20:29:12,3,ピンずれ無くしてほしい。
2021-03-08 06:46:54,1,住所不備バグだらけ
